design,seed,n,d,phi,dispersion,fit_end,val_end,test_end,ar_model,method,q_total,q_cov,n_active_mean,n_active_diag,n_active_offdiag,reference_condition,mean_dispersion,spectral_shell_low,spectral_shell_high,ridge,val_w2_mean,test_w2_mean,test_w2_median,test_w2_q90,test_mean_component,test_cov_component,n_test_pairs,min_pred_eig,w2_ratio_to_persistence,cov_ratio_to_persistence,mean_ratio_to_persistence
Larger variation,16,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.221963125659576,2.209736569910356,2.0799498134502485,3.6604216624475354,0.0013734326108733703,2.2083631372994827,112,0.10172395615675069,1.0021611801774493,1.0022328311525273,0.8988379416095083
Larger variation,16,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.0381030441445414,1.9385319950051223,1.7466342607203016,3.196659371699597,0.0013734326108734158,1.9371585623942487,112,0.15000492521058212,0.8791643032838481,0.8791506603184425,0.8988379416095381
Larger variation,17,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,2.24683786364414,1.945479248076094,,,0.0015550818578313017,1.9439241662182627,112,0.049999999999997796,1.0,1.0,1.0
Larger variation,17,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.0761700934494316,1.9240864221306686,1.7883731375857153,3.0038350823624578,0.0013252845775048162,1.9227611375531635,112,0.20030167813056077,0.9890038272232505,0.9891132436990738,0.8522281774626591
Larger variation,17,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.1939546960992105,1.9823650191210755,1.8491563642604165,3.13656335715891,0.0013252845775048162,1.9810397345435706,112,0.07203456478971117,1.0189597350274788,1.0190931153438527,0.8522281774626591
Larger variation,17,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.1670868982262173,1.9173435965914254,1.7447390296098444,3.0324983134392656,0.0013252845775048162,1.9160183120139203,112,0.08926064382676488,0.9855379328705293,0.985644576733345,0.8522281774626591
Larger variation,17,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.9383732621565053,1.731235501849335,1.5751770732366572,2.8936427356550554,0.001325284577504721,1.7299102172718304,112,0.12171106847103333,0.8898761081935842,0.8899062254250494,0.8522281774625979
Larger variation,18,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,2.1321940139514144,1.8350350294542899,,,0.0015161502335009366,1.833518879220789,112,0.049999999999996374,1.0,1.0,1.0
Larger variation,18,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.039387758939085,1.8194921910115907,1.5456947954820965,2.818849303611938,0.0012766231147453,1.8182155678968452,112,0.10345372153984304,0.9915299500046485,0.9916535839923026,0.8420162372678957
Larger variation,18,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.1823012050214325,1.941212264776554,1.6157839143530999,3.270605702343412,0.0012766231147453,1.9399356416618088,112,0.06847442344269809,1.0578611490342174,1.0580396327777355,0.8420162372678957
Larger variation,18,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.042483996176117,1.8242200823273151,1.457843503952328,3.0986831205644587,0.0012766231147453,1.82294345921257,112,0.09080644144041435,0.9941064083500406,0.994232172830032,0.8420162372678957
Larger variation,18,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.868907600755334,1.6357039258400998,1.3903637419492356,2.7390138148199887,0.0012766231147453581,1.6344273027253544,112,0.12745883267772173,0.8913747691925707,0.8914155841252942,0.842016237267934
Larger variation,19,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,2.242382948515134,1.703016673455757,,,0.0015024893411263187,1.7015141841146308,112,0.0499999999999981,1.0,1.0,1.0
Larger variation,19,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.221312078898168,1.7856510380950321,1.6664576299536282,2.641725990556586,0.0014004709738292833,1.7842505671212028,112,0.14894934746072533,1.048522346214963,1.0486251503390336,0.9321004385824402
Larger variation,19,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.298699909273548,1.7739384115509307,1.480145547700424,3.0101471947293628,0.0014004709738292833,1.7725379405771018,112,0.07314177136477036,1.0416447702483496,1.0417415012613764,0.9321004385824402
Larger variation,19,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.1820598886843228,1.672938294291321,1.4733393406740478,2.818678949480711,0.0014004709738292833,1.6715378233174916,112,0.09278661179219,0.9823381769343449,0.9823825384019721,0.9321004385824402
Larger variation,19,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.9957661251784464,1.5354959655870988,1.40719716277563,2.4416671218876376,0.0014004709738292783,1.5340954946132694,112,0.13073313698194283,0.9016329608043557,0.9016060570846922,0.9321004385824369
Larger variation,20,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,2.31025342541124,1.8644825780493568,,,0.0015454519577633337,1.862937126091594,112,0.04999999999999414,1.0,1.0,1.0
Larger variation,20,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.14804943681707,1.9078415738794505,1.7526425175694251,2.9228243932519593,0.0013342111542699717,1.9065073627251807,112,0.12617918970398084,1.0232552432189828,1.0233879265292203,0.8633145453456336
Larger variation,20,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.2134188636679273,1.9786260520581112,1.7382132146407887,3.3576017943532284,0.0013342111542699717,1.9772918409038411,112,0.08562779344105505,1.0612199198601109,1.0613840978370328,0.8633145453456336
Larger variation,20,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.118990114104869,1.840084911419666,1.5785461101581837,3.245922819317248,0.0013342111542699717,1.8387507002653962,112,0.09155956252829953,0.9869145108048069,0.9870170466370273,0.8633145453456336
Larger variation,20,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.9850736127241007,1.6940252916802148,1.5498486384458077,2.7890899288473086,0.0013342111542699816,1.6926910805259447,112,0.125430062701419,0.9085766269012412,0.9086141753356851,0.86331454534564
Larger variation,21,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.721051446818742,1.7555025665156943,,,0.00167762312385754,1.753824943391837,112,0.049999999999997775,1.0,1.0,1.0
Larger variation,21,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.006217153897288,1.7766997420709263,1.722736196660099,2.5038877118872525,0.00153503509821752,1.7751647069727086,112,0.1499824109626406,1.0120747049645755,1.0121675562098011,0.9150059249826314
Larger variation,21,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.9117690414358783,1.797545139099116,1.698704417979791,2.9529960528313306,0.00153503509821752,1.7960101040008989,112,0.10491846224031431,1.0239490237071356,1.0240532333446446,0.9150059249826314
Larger variation,21,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7974461046660102,1.708749519785057,1.5377778928372385,2.887008006462405,0.00153503509821752,1.7072144846868398,112,0.10028509039531246,0.9733677138260002,0.9734235398574876,0.9150059249826314
Larger variation,21,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6563758715670363,1.549214677409294,1.4818494206921635,2.4317710248196867,0.0015350350982175354,1.5476796423110766,112,0.146762089022105,0.8824906935249668,0.8824595910455678,0.9150059249826406
Larger variation,22,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.6961795328017748,1.809977642710533,,,0.0016334395221663594,1.808344203188366,112,0.049999999999997304,1.0,1.0,1.0
Larger variation,22,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6915702741042455,1.7848462332275083,1.5773829692832115,2.927417775201284,0.001356243974656093,1.7834899892528526,112,0.24592856862757714,0.9861150718716122,0.9862558168452157,0.8302994731371297
Larger variation,22,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7477122079653633,1.809768187593674,1.670374877196915,3.1807990620983158,0.001356243974656093,1.8084119436190178,112,0.10020319044364612,0.9998842775115468,1.0000374599208117,0.8302994731371297
Larger variation,22,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6549160991673935,1.7709031908462591,1.6016638646210537,3.2016221444513904,0.001356243974656093,1.7695469468716034,112,0.09805706780622679,0.9784116383858986,0.9785454250090455,0.8302994731371297
Larger variation,22,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4964355759570518,1.5948041531514874,1.4640713209694178,2.892792537792694,0.0013562439746562284,1.593447909176831,112,0.14861317041451025,0.881118150588417,0.8811640540375872,0.8302994731372125
Larger variation,23,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.680425112631929,1.6032170974821198,,,0.0015644396774155984,1.6016526578047043,112,0.049999999999998664,1.0,1.0,1.0
Larger variation,23,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7948882757613351,1.6579604033512847,1.5678855242108762,2.2939466643983377,0.0013492785944113925,1.656611124756873,112,0.2225347239509358,1.0341459094686178,1.0343135989469134,0.8624676386630358
Larger variation,23,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7354260969148048,1.636677502919806,1.5634727267815698,2.515173214807754,0.0013492785944113925,1.6353282243253946,112,0.09812479100665078,1.020870788797248,1.021025511590539,0.8624676386630358
Larger variation,23,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6346468641324878,1.5520544697333831,1.4479098677316804,2.3848616203887163,0.0013492785944113925,1.5507051911389718,112,0.09304904285911855,0.9680875236241626,0.9681906895246792,0.8624676386630358
Larger variation,23,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5339576184564923,1.435713390098629,1.3601080010533084,2.049906185077061,0.001349278594411391,1.4343641115042176,112,0.139678321923629,0.8955202588304738,0.8955525435022973,0.8624676386630348
Larger variation,24,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,2.224514838953723,1.9031335780525587,,,0.0015910883021248389,1.9015424897504336,112,0.04999999999999752,1.0,1.0,1.0
Larger variation,24,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.222795311699729,1.8826010816784386,1.7702438954646043,2.6362812480859787,0.001335323408701659,1.8812657582697365,112,0.07278214951426369,0.9892112163797085,0.9893366929269309,0.8392516033952261
Larger variation,24,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.127839180638257,1.9016035117485681,1.7532976507411644,2.8258031521688745,0.001335323408701659,1.9002681883398662,112,0.07507982653197091,0.9991960278975498,0.9993298590920603,0.8392516033952261
Larger variation,24,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.1552278912012577,1.935999897087011,1.7887408313199482,3.0976427484666007,0.001335323408701659,1.9346645736783095,112,0.10396527759577284,1.017269580765888,1.0174185347455595,0.8392516033952261
Larger variation,24,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.9753528085953291,1.6901843207145397,1.5745788369393696,2.662751669182536,0.001335323408701667,1.6888489973058383,112,0.14924010648326427,0.8881059848904952,0.8881468630908635,0.8392516033952311
Larger variation,25,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,2.009387224329377,2.076106663008038,,,0.0016201666741611656,2.074486496333877,112,0.04999999999999747,1.0,1.0,1.0
Larger variation,25,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.9951939996829875,2.1115440820692872,1.9395205425870985,3.1499325177455755,0.0013724033873607042,2.1101716786819265,112,0.058224856694882074,1.0170691707187647,1.0172019352312556,0.847075433193477
Larger variation,25,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.9262552393262928,2.108022023066048,1.9695263419023237,3.3571127706584565,0.0013724033873607042,2.106649619678687,112,0.06682024980638808,1.0153726976685138,1.0155041372415055,0.847075433193477
Larger variation,25,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8739098718019012,2.14211026661438,1.9207910172396425,3.6097330935018688,0.0013724033873607042,2.1407378632270193,112,0.09683653959926175,1.0317920099108542,1.0319362729090908,0.847075433193477
Larger variation,25,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7234661981804102,1.8944659115593663,1.8269506632240944,2.956614179413254,0.001372403387360735,1.8930935081720055,112,0.14333345030673364,0.9125089501974357,0.9125600535446063,0.847075433193496
Larger variation,26,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.8721049355735073,1.5868972786064461,,,0.0015790960759831123,1.585318182530463,112,0.04999999999999806,1.0,1.0,1.0
Larger variation,26,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7926365020260664,1.5765281536345062,1.530654421670452,2.3337715046389,0.0013258991759443354,1.575202254458562,112,0.10839489240479673,0.9934657869090016,0.9936189919579714,0.8396570646398815
Larger variation,26,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.000748023353635,1.6982185360780846,1.5773303295938623,2.7102841239595334,0.0013258991759443354,1.6968926369021404,112,0.08267577648432972,1.0701502604941113,1.070379849043038,0.8396570646398815
Larger variation,26,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8067805322968324,1.5756976108247212,1.5716423407423243,2.561347792753814,0.0013258991759443354,1.5743717116487768,112,0.09894851393430447,0.9929424116275755,0.9930950953554235,0.8396570646398815
Larger variation,26,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6402109039275703,1.4030873744355652,1.3273874796956733,2.2973242167951238,0.0013258991759443116,1.4017614752596212,112,0.1522532615964389,0.8841702568597912,0.8842145953452378,0.8396570646398664
Larger variation,27,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.9533110793177508,1.8235032255758046,,,0.0016693735739312498,1.8218338520018733,112,0.04999999999999743,1.0,1.0,1.0
Larger variation,27,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.9236259859030358,1.8774040783328008,1.7282789494829873,3.07350530857544,0.0014099288904555966,1.875994149442345,112,0.13414526169248137,1.0295589566286487,1.0297284504736584,0.8445856053269848
Larger variation,27,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.145410171106483,1.8846480894638502,1.69506780354364,3.13306501403402,0.0014099288904555966,1.8832381605733945,112,0.0683982594219088,1.0335315359087112,1.0337046698874592,0.8445856053269848
Larger variation,27,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.944668750028002,1.746394687545137,1.5224674884373797,2.9888817690259417,0.0014099288904555966,1.7449847586546814,112,0.0867324122848572,0.9577140654597311,0.9578177267577126,0.8445856053269848
Larger variation,27,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7334895161388664,1.635364089774358,1.3891361564496818,2.749964106257453,0.0014099288904556029,1.6339541608839023,112,0.11619172135508368,0.8968254439242693,0.8968733120687573,0.8445856053269886
Larger variation,28,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.726052811710782,2.222537081976646,,,0.0016713944962902982,2.220865687480356,112,0.04999999999999632,1.0,1.0,1.0
Larger variation,28,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6768918492172618,2.0773111505195443,1.8166896015546992,3.100502316840625,0.00143859532852814,2.075872555191016,112,0.019331915398713873,0.9346575890072697,0.9347132367766736,0.8607156070701072
Larger variation,28,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8319966583296698,2.1430114962045415,1.8888142968923725,3.4712203857230404,0.00143859532852814,2.1415729008760134,112,0.08041783785545976,0.9642185561640316,0.9642964511310439,0.8607156070701072
Larger variation,28,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8373523975845258,2.1503307981194473,1.968381412808422,3.382142625682321,0.00143859532852814,2.148892202790919,112,0.09366875276340311,0.9675117754197464,0.967592148820538,0.8607156070701072
Larger variation,28,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5682265129436972,1.9273911751624233,1.6736350684453047,2.8998766854158475,0.0014385953285281222,1.925952579833895,112,0.12640902565398887,0.8672031575051471,0.8672080399508313,0.8607156070700965
Larger variation,29,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.9760781189412189,2.0959267238969352,,,0.0015946892192644515,2.094332034677671,112,0.04999999999999801,1.0,1.0,1.0
Larger variation,29,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.0245927511572708,2.0954572070636117,1.9417356883833334,3.4771111668391574,0.0013816217934341918,2.094075585270178,112,0.1275146707374197,0.9997759860457094,0.9998775507401658,0.8663893733924302
Larger variation,29,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.0755838954754173,2.111020350201495,1.9532004533309637,3.519291780156297,0.0013816217934341918,2.109638728408061,112,0.08055398646607598,1.0072014093491284,1.0073086279906642,0.8663893733924302
Larger variation,29,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.9455145853728364,2.0945511424775454,1.8836097078360863,3.5306134216813323,0.0013816217934341918,2.093169520684111,112,0.09773691267036617,0.9993436882102289,0.9994449237397359,0.8663893733924302
Larger variation,29,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7701220839275795,1.8676532765191298,1.717443495702721,3.3822663846710097,0.0013816217934341751,1.8662716547256957,112,0.12739698087271956,0.8910871049187354,0.8911059105357785,0.8663893733924197
Larger variation,30,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.9981661666718231,1.9542352358484762,,,0.001758065087402742,1.9524771707610735,112,0.049999999999997984,1.0,1.0,1.0
Larger variation,30,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.9118485622694847,1.8711561668417003,1.7819510154101725,2.666078026512114,0.0015814230704915184,1.8695747437712087,112,0.11254999199568735,0.957487682402418,0.957539873842648,0.8995247569746216
Larger variation,30,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.931936463163025,1.8653958519207485,1.7872714138333323,2.798848535603533,0.0015814230704915184,1.863814428850257,112,0.09553719454223818,0.9545400767020987,0.9545896140356632,0.8995247569746216
Larger variation,30,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.954263053876542,1.8187974379727048,1.696533710989792,2.7697696737697126,0.0015814230704915184,1.8172160149022132,112,0.09228377953386091,0.9306952431358817,0.9307233099139717,0.8995247569746216
Larger variation,30,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7594268535368898,1.6999748456428205,1.613717126303499,2.5833243256718843,0.0015814230704915427,1.6983934225723287,112,0.11748246989957602,0.8698926385414074,0.869865956952673,0.8995247569746354
Larger variation,31,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.9270289766571325,1.9405303826789544,,,0.0017353999215380838,1.9387949827574167,112,0.04999999999999659,1.0,1.0,1.0
Larger variation,31,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.9347805474126734,1.893095101317601,1.7351025696763205,2.9367070336137004,0.0014407419457124464,1.8916543593718889,112,0.10602375785605998,0.9755555069970779,0.9756856068822279,0.8302074512228385
Larger variation,31,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,2.049655891759228,2.106825289804466,1.9662725437461868,3.6134886028687143,0.0014407419457124464,2.1053845478587534,112,0.06793454699428665,1.0856955957040657,1.0859242811039296,0.8302074512228385
Larger variation,31,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8572997755419054,1.9544101923162722,1.7467077472670505,3.176985308659201,0.0014407419457124464,1.95296945037056,112,0.09706398866001631,1.007152585582379,1.0073109677604921,0.8302074512228385
Larger variation,31,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7146953429842768,1.7233934239989548,1.4947433934524843,2.7702002212201786,0.0014407419457124883,1.7219526820532423,112,0.13896817401850706,0.8881043241486195,0.8881561471776792,0.8302074512228627
Larger variation,32,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.7427683219247398,2.008206513727838,,,0.001722267967475211,2.0064842457603627,112,0.049999999999996,1.0,1.0,1.0
Larger variation,32,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8214690587733924,1.9516345811617761,1.7628170708523077,3.0211764369557654,0.001521022034469257,1.9501135591273067,112,0.06857689483810006,0.9718296240056271,0.9719057417210399,0.8831506264957282
Larger variation,32,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.909790468602,2.060020296390665,1.8806429532736135,3.475621064837818,0.001521022034469257,2.0584992743561954,112,0.0666113559162269,1.0258010231062566,1.0259234672316708,0.8831506264957282
Larger variation,32,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7750078710979693,1.959962511575214,1.8392205060762643,3.304626220135654,0.001521022034469257,1.9584414895407447,112,0.09403428578626813,0.9759765732145402,0.9760562504683848,0.8831506264957282
Larger variation,32,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6236652873229,1.7876386403203486,1.541763876122662,2.867482929578241,0.0015210220344694751,1.7861176182858791,112,0.12221294438489938,0.8901667373849671,0.8901727596714945,0.8831506264958549
Larger variation,33,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.7140416347952534,2.06074851315753,,,0.0017845746458593442,2.0589639385116705,112,0.04999999999999786,1.0,1.0,1.0
Larger variation,33,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7846774341812388,1.9586022936605585,1.7699904976874978,3.04394615241416,0.0014458686905244069,1.9571564249700342,112,0.14263407581880452,0.9504324672104406,0.950554008432402,0.8102035372289866
Larger variation,33,320,8,0.7,0.5,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8156979248748533,2.098763787321224,1.9134317633835143,3.3507223727565263,0.0014458686905244069,2.0973179186307,112,0.096923428734011,1.0184473136440342,1.0186278056655784,0.8102035372289866
Larger variation,33,320,8,0.7,0.5,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7641404157645137,2.13799421921472,1.909761351782826,3.5629476042236856,0.0014458686905244069,2.1365483505241953,112,0.10346395945349525,1.0374842954217796,1.0376812874481944,0.8102035372289866
Larger variation,33,320,8,0.7,0.5,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5734319703614685,1.8269911205246117,1.7504567574604386,3.112228192537432,0.0014458686905244277,1.8255452518340871,112,0.13214943512107946,0.886566754196149,0.8866329408147329,0.8102035372289983
Larger variation,34,320,8,0.7,0.5,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.785976722822903,1.77667047553211,,,0.0017516750011202335,1.77491880053099,112,0.04999999999999813,1.0,1.0,1.0
Larger variation,34,320,8,0.7,0.5,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8191315806528963,1.7856541163605333,1.699443790742444,2.6955056954733454,0.0014730003855305907,1.7841811159750027,112,0.13158629612652964,1.0050564474122488,1.0052184446078558,0.8409096348287071
